1.89000,-0.0013,0.0043,0.0032,1.2577,-0.0477,-9.9140,0.2940,0.0080,0.8390,15.0000,0
1.90000,-0.0013,0.0043,0.0032,1.2586,-0.0481,-9.9215,0.2940,0.0075,0.8385,15.0000,0
1.91000,-0.0014,0.0043,0.0032,1.2678,-0.0497,-9.9185,0.2935,0.0075,0.8390,15.0000,0
1.92000,-0.0014,0.0043,0.0032,1.2628,-0.0464,-9.9243,0.2940,0.0075,0.8390,15.0000,0
1.93000,-0.0013,0.0042,0.0032,1.2607,-0.0486,-9.9296,0.2940,0.0075,0.8385,15.0000,0
1.94000,-0.0013,0.0043,0.0032,1.2609,-0.0492,-9.9243,0.2940,0.0075,0.8390,15.0000,0
1.95000,-0.0014,0.0043,0.0032,1.2628,-0.0471,-9.9200,0.2940,0.0075,0.8390,15.0000,0
1.96000,-0.0013,0.0043,0.0033,1.2619,-0.0469,-9.9196,0.2950,0.0065,0.8390,15.0000,0
1.97000,-0.0014,0.0043,0.0032,1.2712,-0.0405,-9.9275,0.2960,0.0055,0.8395,15.0000,0
1.98000,-0.0013,0.0043,0.0032,1.2649,-0.0365,-9.9250,0.2960,0.0050,0.8395,15.0000,0
1.99000,-0.0013,0.0043,0.0032,1.2639,-0.0472,-9.9222,0.2960,0.0055,0.8395,15.0000,0
2.00000,-0.0014,0.0043,0.0032,1.2681,-0.0378,-9.9191,0.2965,0.0050,0.8395,15.0000,0
2.01000,-0.0038,-0.0085,0.0003,1.1745,-0.0419,-9.9186,0.2960,0.0055,0.8395,15.0000,0
2.02000,-0.0038,-0.0085,0.0003,1.1815,-0.0435,-9.9222,0.2965,0.0055,0.8395,15.0000,0
2.03000,-0.0038,-0.0085,0.0003,1.1733,-0.0391,-9.9121,0.2965,0.0050,0.8385,15.0000,0
2.04000,-0.0038,-0.0085,0.0003,1.1772,-0.0391,-9.9160,0.2965,0.0055,0.8395,15.0000,0
2.05000,-0.0038,-0.0086,0.0003,1.1800,-0.0408,-9.9185,0.2965,0.0050,0.8395,15.0000,0
2.06000,-0.0038,-0.0086,0.0003,1.1786,-0.0320,-9.9204,0.2965,0.0050,0.8395,15.0000,0
2.07000,-0.0038,-0.0086,0.0003,1.1760,-0.0307,-9.9212,0.2960,0.0050,0.8390,15.0000,0
2.08000,-0.0038,-0.0086,0.0003,1.1756,-0.0378,-9.9234,0.2965,0.0050,0.8390,15.0000,0
2.09000,-0.0038,-0.0086,0.0003,1.1777,-0.0408,-9.9193,0.2965,0.0055,0.8390,15.0000,0
2.10000,-0.0038,-0.0086,0.0003,1.1691,-0.0364,-9.9241,0.2965,0.0055,0.8395,15.0000,0
2.11000,-0.0038,-0.0085,0.0003,1.1727,-0.0432,-9.9178,0.2960,0.0055,0.8395,15.0000,0
2.12000,-0.0038,-0.0086,0.0003,1.1686,-0.0387,-9.9280,0.2965,0.0050,0.8395,15.0000,0
2.13000,-0.0038,-0.0086,0.0003,1.1668,-0.0432,-9.9107,0.2965,0.0045,0.8390,15.0000,0
2.14000,-0.0038,-0.0086,0.0003,1.1698,-0.0374,-9.9119,0.2960,0.0050,0.8400,15.0000,0
2.15000,-0.0038,-0.0085,0.0003,1.1710,-0.0341,-9.9183,0.2965,0.0050,0.8395,15.0000,0
2.16000,-0.0038,-0.0085,0.0003,1.1689,-0.0385,-9.9216,0.2965,0.0050,0.8395,15.0000,0
2.17000,-0.0038,-0.0085,0.0003,1.1651,-0.0367,-9.9201,0.2960,0.0050,0.8400,15.0000,0
2.18000,-0.0038,-0.0085,0.0003,1.1632,-0.0321,-9.9231,0.2960,0.0050,0.8395,15.0000,0
2.19000,-0.0038,-0.0085,0.0003,1.1612,-0.0397,-9.9223,0.2965,0.0055,0.8400,15.0000,0
2.20000,-0.0038,-0.0086,0.0003,1.1674,-0.0379,-9.9241,0.2960,0.0055,0.8395,15.0000,0
2.21000,-0.0033,-0.0115,-0.0058,1.0258,-0.1107,-9.6082,0.2945,0.0065,0.8395,15.0000,0
2.22000,-0.0033,-0.0115,-0.0058,1.0354,-0.1122,-9.6059,0.2935,0.0070,0.8390,15.0000,0
2.23000,-0.0033,-0.0115,-0.0058,1.0320,-0.1136,-9.6011,0.2940,0.0070,0.8385,15.0000,0
2.24000,-0.0033,-0.0115,-0.0058,1.0187,-0.1083,-9.6033,0.2940,0.0075,0.8390,15.0000,0
2.25000,-0.0033,-0.0115,-0.0058,1.0308,-0.1099,-9.6069,0.2935,0.0075,0.8390,15.0000,0
2.26000,-0.0033,-0.0115,-0.0058,1.0240,-0.1135,-9.6085,0.2930,0.0070,0.8385,15.0000,0
2.27000,-0.0033,-0.0115,-0.0058,1.0213,-0.1109,-9.6046,0.2935,0.0075,0.8390,15.0000,0
2.28000,-0.0033,-0.0115,-0.0058,1.0200,-0.1118,-9.6037,0.2940,0.0070,0.8385,15.0000,0
2.29000,-0.0033,-0.0115,-0.0058,1.0160,-0.1107,-9.6072,0.2935,0.0075,0.8390,15.0000,0
2.30000,-0.0033,-0.0115,-0.0058,1.0171,-0.1066,-9.6118,0.2935,0.0070,0.8385,15.0000,0
2.31000,-0.0033,-0.0115,-0.0058,1.0241,-0.1093,-9.6130,0.2935,0.0070,0.8385,15.0000,0
2.32000,-0.0033,-0.0115,-0.0058,1.0206,-0.1099,-9.6144,0.2935,0.0070,0.8390,15.0000,0
2.33000,-0.0033,-0.0115,-0.0058,1.0162,-0.1094,-9.6016,0.2935,0.0070,0.8385,15.0000,0
